tid,fritt_mb,swap_mb,pid,cpu,rss_mb,namn
10.7,149,13922,76251,0.0,2,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
10.7,149,13922,91257,0.3,14,/Applications/Microsoft
10.7,149,13922,91258,0.0,0,/Applications/Microsoft
10.7,149,13922,91259,0.0,2,/Applications/Microsoft
10.7,149,13922,91263,0.1,12,/Applications/Microsoft
10.7,149,13922,91265,0.0,0,/Applications/Microsoft
10.7,149,13922,91266,0.4,23,/Applications/Microsoft
10.7,149,13922,91268,0.0,4,/Applications/Microsoft
10.7,149,13922,91270,0.0,3,/Applications/Microsoft
10.7,149,13922,91271,0.0,19,/Applications/Microsoft
10.7,149,13922,91272,0.0,7,/Applications/Microsoft
10.7,149,13922,91279,1.8,92,/Applications/Microsoft
10.7,149,13922,91280,40.9,146,/Applications/Microsoft
10.7,149,13922,91295,0.0,4,/Applications/Microsoft
10.7,149,13922,91296,0.0,4,/Applications/Microsoft
10.7,149,13922,91305,0.0,7,/Applications/Microsoft
10.7,149,13922,91318,0.0,7,/Applications/Microsoft
11.2,155,13922,1760,0.0,0,/Applications/Microsoft
11.2,155,13922,2289,7.5,40,/Applications/Ollama.app/Contents/Resources/ollama
11.2,155,13922,3739,0.0,14,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
11.2,155,13922,3752,12.1,6115,/Applications/Ollama.app/Contents/Resources/llama-server
11.2,155,13922,76251,0.0,2,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
11.2,155,13922,91257,0.6,15,/Applications/Microsoft
11.2,155,13922,91258,0.0,0,/Applications/Microsoft
11.2,155,13922,91259,0.0,2,/Applications/Microsoft
11.2,155,13922,91263,0.0,12,/Applications/Microsoft
11.2,155,13922,91265,0.0,0,/Applications/Microsoft
11.2,155,13922,91266,0.0,21,/Applications/Microsoft
11.2,155,13922,91268,0.0,4,/Applications/Microsoft
11.2,155,13922,91270,0.0,3,/Applications/Microsoft
11.2,155,13922,91271,0.0,19,/Applications/Microsoft
11.2,155,13922,91272,0.1,10,/Applications/Microsoft
11.2,155,13922,91279,0.7,113,/Applications/Microsoft
11.2,155,13922,91280,42.8,135,/Applications/Microsoft
11.2,155,13922,91295,0.0,4,/Applications/Microsoft
11.2,155,13922,91296,0.0,4,/Applications/Microsoft
11.2,155,13922,91305,0.0,7,/Applications/Microsoft
11.2,155,13922,91318,0.0,7,/Applications/Microsoft
11.8,166,13914,1760,0.0,0,/Applications/Microsoft
11.8,166,13914,2289,0.5,39,/Applications/Ollama.app/Contents/Resources/ollama
11.8,166,13914,3739,0.0,14,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
11.8,166,13914,3752,22.8,6116,/Applications/Ollama.app/Contents/Resources/llama-server
11.8,166,13914,76251,0.0,2,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
11.8,166,13914,91257,0.6,16,/Applications/Microsoft
11.8,166,13914,91258,0.0,0,/Applications/Microsoft
11.8,166,13914,91259,0.0,2,/Applications/Microsoft
11.8,166,13914,91263,0.4,14,/Applications/Microsoft
11.8,166,13914,91265,0.0,0,/Applications/Microsoft
11.8,166,13914,91266,0.2,23,/Applications/Microsoft
11.8,166,13914,91268,0.0,4,/Applications/Microsoft
11.8,166,13914,91270,0.0,6,/Applications/Microsoft
11.8,166,13914,91271,0.0,19,/Applications/Microsoft
11.8,166,13914,91272,0.0,10,/Applications/Microsoft
11.8,166,13914,91279,1.1,125,/Applications/Microsoft
11.8,166,13914,91280,40.3,146,/Applications/Microsoft
11.8,166,13914,91295,0.0,4,/Applications/Microsoft
11.8,166,13914,91296,0.0,4,/Applications/Microsoft
11.8,166,13914,91305,0.0,7,/Applications/Microsoft
11.8,166,13914,91318,0.0,7,/Applications/Microsoft
12.4,149,13914,1760,0.0,0,/Applications/Microsoft
12.4,149,13914,2289,0.1,39,/Applications/Ollama.app/Contents/Resources/ollama
12.4,149,13914,3739,0.0,14,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
12.4,149,13914,3752,25.8,6116,/Applications/Ollama.app/Contents/Resources/llama-server
12.4,149,13914,76251,0.8,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
12.4,149,13914,91257,0.7,19,/Applications/Microsoft
12.4,149,13914,91258,0.0,0,/Applications/Microsoft
12.4,149,13914,91259,0.0,2,/Applications/Microsoft
12.4,149,13914,91263,0.1,20,/Applications/Microsoft
12.4,149,13914,91265,0.0,0,/Applications/Microsoft
12.4,149,13914,91266,0.5,24,/Applications/Microsoft
12.4,149,13914,91268,0.1,5,/Applications/Microsoft
12.4,149,13914,91270,0.0,6,/Applications/Microsoft
12.4,149,13914,91271,0.8,40,/Applications/Microsoft
12.4,149,13914,91272,0.0,11,/Applications/Microsoft
12.4,149,13914,91279,1.1,126,/Applications/Microsoft
12.4,149,13914,91280,40.2,153,/Applications/Microsoft
12.4,149,13914,91295,0.0,5,/Applications/Microsoft
12.4,149,13914,91296,0.0,4,/Applications/Microsoft
12.4,149,13914,91305,0.0,7,/Applications/Microsoft
12.4,149,13914,91318,0.0,7,/Applications/Microsoft
12.9,156,13914,1760,0.0,0,/Applications/Microsoft
12.9,156,13914,2289,0.0,13,/Applications/Ollama.app/Contents/Resources/ollama
12.9,156,13914,3739,0.0,12,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
12.9,156,13914,3752,23.6,6073,/Applications/Ollama.app/Contents/Resources/llama-server
12.9,156,13914,76251,0.4,9,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
12.9,156,13914,91257,0.4,18,/Applications/Microsoft
12.9,156,13914,91258,0.0,0,/Applications/Microsoft
12.9,156,13914,91259,0.0,2,/Applications/Microsoft
12.9,156,13914,91263,0.0,21,/Applications/Microsoft
12.9,156,13914,91265,0.0,0,/Applications/Microsoft
12.9,156,13914,91266,0.0,23,/Applications/Microsoft
12.9,156,13914,91268,0.0,5,/Applications/Microsoft
12.9,156,13914,91270,0.0,5,/Applications/Microsoft
12.9,156,13914,91271,0.0,40,/Applications/Microsoft
12.9,156,13914,91272,0.0,7,/Applications/Microsoft
12.9,156,13914,91279,0.3,109,/Applications/Microsoft
12.9,156,13914,91280,49.8,145,/Applications/Microsoft
12.9,156,13914,91295,0.0,5,/Applications/Microsoft
12.9,156,13914,91296,0.0,4,/Applications/Microsoft
12.9,156,13914,91305,0.0,7,/Applications/Microsoft
12.9,156,13914,91318,0.0,7,/Applications/Microsoft
13.5,150,13914,1760,0.0,0,/Applications/Microsoft
13.5,150,13914,2289,9.6,41,/Applications/Ollama.app/Contents/Resources/ollama
13.5,150,13914,3739,0.1,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
13.5,150,13914,3752,7.0,6115,/Applications/Ollama.app/Contents/Resources/llama-server
13.5,150,13914,76251,0.0,9,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
13.5,150,13914,91257,0.9,19,/Applications/Microsoft
13.5,150,13914,91258,0.0,0,/Applications/Microsoft
13.5,150,13914,91259,0.0,2,/Applications/Microsoft
13.5,150,13914,91263,0.0,21,/Applications/Microsoft
13.5,150,13914,91265,0.0,0,/Applications/Microsoft
13.5,150,13914,91266,0.2,23,/Applications/Microsoft
13.5,150,13914,91268,0.0,5,/Applications/Microsoft
13.5,150,13914,91270,0.0,3,/Applications/Microsoft
13.5,150,13914,91271,0.0,40,/Applications/Microsoft
13.5,150,13914,91272,0.0,9,/Applications/Microsoft
13.5,150,13914,91279,1.2,94,/Applications/Microsoft
13.5,150,13914,91280,41.9,148,/Applications/Microsoft
13.5,150,13914,91295,0.0,5,/Applications/Microsoft
13.5,150,13914,91296,0.0,4,/Applications/Microsoft
13.5,150,13914,91305,0.0,7,/Applications/Microsoft
13.5,150,13914,91318,0.0,7,/Applications/Microsoft
14.1,178,13914,1760,0.0,0,/Applications/Microsoft
14.1,178,13914,2289,0.7,39,/Applications/Ollama.app/Contents/Resources/ollama
14.1,178,13914,3739,0.0,14,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
14.1,178,13914,3752,22.3,6113,/Applications/Ollama.app/Contents/Resources/llama-server
14.1,178,13914,76251,0.0,6,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
14.1,178,13914,91257,0.5,19,/Applications/Microsoft
14.1,178,13914,91258,0.0,0,/Applications/Microsoft
14.1,178,13914,91259,0.0,2,/Applications/Microsoft
14.1,178,13914,91263,0.0,19,/Applications/Microsoft
14.1,178,13914,91265,0.0,0,/Applications/Microsoft
14.1,178,13914,91266,4.4,27,/Applications/Microsoft
14.1,178,13914,91268,0.0,4,/Applications/Microsoft
14.1,178,13914,91270,0.0,3,/Applications/Microsoft
14.1,178,13914,91271,0.0,20,/Applications/Microsoft
14.1,178,13914,91272,0.0,8,/Applications/Microsoft
14.1,178,13914,91279,8.9,195,/Applications/Microsoft
14.1,178,13914,91280,38.6,149,/Applications/Microsoft
14.1,178,13914,91295,0.0,4,/Applications/Microsoft
14.1,178,13914,91296,0.0,4,/Applications/Microsoft
14.1,178,13914,91305,0.0,7,/Applications/Microsoft
14.1,178,13914,91318,0.0,7,/Applications/Microsoft
14.7,165,13914,1760,0.0,0,/Applications/Microsoft
14.7,165,13914,2289,0.0,11,/Applications/Ollama.app/Contents/Resources/ollama
14.7,165,13914,3739,0.0,11,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
14.7,165,13914,3752,23.5,6095,/Applications/Ollama.app/Contents/Resources/llama-server
14.7,165,13914,76251,0.0,3,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
14.7,165,13914,91257,0.4,19,/Applications/Microsoft
14.7,165,13914,91258,0.0,0,/Applications/Microsoft
14.7,165,13914,91259,0.0,2,/Applications/Microsoft
14.7,165,13914,91263,0.1,18,/Applications/Microsoft
14.7,165,13914,91265,0.0,0,/Applications/Microsoft
14.7,165,13914,91266,1.5,27,/Applications/Microsoft
14.7,165,13914,91268,0.0,4,/Applications/Microsoft
14.7,165,13914,91270,0.0,3,/Applications/Microsoft
14.7,165,13914,91271,0.0,15,/Applications/Microsoft
14.7,165,13914,91272,0.1,11,/Applications/Microsoft
14.7,165,13914,91279,5.3,203,/Applications/Microsoft
14.7,165,13914,91280,39.2,143,/Applications/Microsoft
14.7,165,13914,91295,0.0,4,/Applications/Microsoft
14.7,165,13914,91296,0.0,4,/Applications/Microsoft
14.7,165,13914,91305,0.0,7,/Applications/Microsoft
14.7,165,13914,91318,0.0,7,/Applications/Microsoft
15.3,128,13914,1760,0.0,0,/Applications/Microsoft
15.3,128,13914,2289,0.0,11,/Applications/Ollama.app/Contents/Resources/ollama
15.3,128,13914,3739,0.0,11,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
15.3,128,13914,3752,23.9,6096,/Applications/Ollama.app/Contents/Resources/llama-server
15.3,128,13914,76251,0.0,3,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
15.3,128,13914,91257,0.5,19,/Applications/Microsoft
15.3,128,13914,91258,0.0,0,/Applications/Microsoft
15.3,128,13914,91259,0.0,2,/Applications/Microsoft
15.3,128,13914,91263,0.0,18,/Applications/Microsoft
15.3,128,13914,91265,0.0,0,/Applications/Microsoft
15.3,128,13914,91266,0.5,25,/Applications/Microsoft
15.3,128,13914,91268,0.0,4,/Applications/Microsoft
15.3,128,13914,91270,0.0,3,/Applications/Microsoft
15.3,128,13914,91271,0.1,17,/Applications/Microsoft
15.3,128,13914,91272,0.0,12,/Applications/Microsoft
15.3,128,13914,91279,2.1,187,/Applications/Microsoft
15.3,128,13914,91280,40.3,149,/Applications/Microsoft
15.3,128,13914,91295,0.0,4,/Applications/Microsoft
15.3,128,13914,91296,0.0,4,/Applications/Microsoft
15.3,128,13914,91305,0.0,7,/Applications/Microsoft
15.3,128,13914,91318,0.0,7,/Applications/Microsoft
15.9,142,13914,1760,0.0,0,/Applications/Microsoft
15.9,142,13914,2289,13.5,41,/Applications/Ollama.app/Contents/Resources/ollama
15.9,142,13914,3739,0.1,14,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
15.9,142,13914,3752,7.2,6113,/Applications/Ollama.app/Contents/Resources/llama-server
15.9,142,13914,76251,0.0,3,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
15.9,142,13914,91257,0.6,18,/Applications/Microsoft
15.9,142,13914,91258,0.0,0,/Applications/Microsoft
15.9,142,13914,91259,0.0,2,/Applications/Microsoft
15.9,142,13914,91263,0.0,15,/Applications/Microsoft
15.9,142,13914,91265,0.0,0,/Applications/Microsoft
15.9,142,13914,91266,3.8,27,/Applications/Microsoft
15.9,142,13914,91268,0.0,4,/Applications/Microsoft
15.9,142,13914,91270,0.1,5,/Applications/Microsoft
15.9,142,13914,91271,0.0,17,/Applications/Microsoft
15.9,142,13914,91272,0.0,12,/Applications/Microsoft
15.9,142,13914,91279,4.9,193,/Applications/Microsoft
15.9,142,13914,91280,35.6,135,/Applications/Microsoft
15.9,142,13914,91295,0.0,4,/Applications/Microsoft
15.9,142,13914,91296,0.0,4,/Applications/Microsoft
15.9,142,13914,91305,0.0,7,/Applications/Microsoft
15.9,142,13914,91318,0.0,7,/Applications/Microsoft
16.5,138,13914,1760,0.0,0,/Applications/Microsoft
16.5,138,13914,2289,1.0,40,/Applications/Ollama.app/Contents/Resources/ollama
16.5,138,13914,3739,0.0,14,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
16.5,138,13914,3752,22.2,6087,/Applications/Ollama.app/Contents/Resources/llama-server
16.5,138,13914,76251,0.0,3,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
16.5,138,13914,91257,0.3,16,/Applications/Microsoft
16.5,138,13914,91258,0.0,0,/Applications/Microsoft
16.5,138,13914,91259,0.0,2,/Applications/Microsoft
16.5,138,13914,91263,0.0,13,/Applications/Microsoft
16.5,138,13914,91265,0.0,0,/Applications/Microsoft
16.5,138,13914,91266,1.9,28,/Applications/Microsoft
16.5,138,13914,91268,0.0,4,/Applications/Microsoft
16.5,138,13914,91270,0.0,5,/Applications/Microsoft
16.5,138,13914,91271,0.0,17,/Applications/Microsoft
16.5,138,13914,91272,0.0,8,/Applications/Microsoft
16.5,138,13914,91279,3.4,145,/Applications/Microsoft
16.5,138,13914,91280,37.2,119,/Applications/Microsoft
16.5,138,13914,91295,0.0,4,/Applications/Microsoft
16.5,138,13914,91296,0.0,4,/Applications/Microsoft
16.5,138,13914,91305,0.0,7,/Applications/Microsoft
16.5,138,13914,91318,0.0,7,/Applications/Microsoft
17.0,149,13898,1760,0.0,0,/Applications/Microsoft
17.0,149,13898,2289,0.1,11,/Applications/Ollama.app/Contents/Resources/ollama
17.0,149,13898,3739,0.0,11,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
17.0,149,13898,3752,23.2,6070,/Applications/Ollama.app/Contents/Resources/llama-server
17.0,149,13898,76251,0.0,3,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
17.0,149,13898,91257,2.0,19,/Applications/Microsoft
17.0,149,13898,91258,0.0,0,/Applications/Microsoft
17.0,149,13898,91259,0.0,2,/Applications/Microsoft
17.0,149,13898,91263,9.6,53,/Applications/Microsoft
17.0,149,13898,91265,0.0,0,/Applications/Microsoft
17.0,149,13898,91266,0.6,25,/Applications/Microsoft
17.0,149,13898,91268,0.6,8,/Applications/Microsoft
17.0,149,13898,91270,0.0,3,/Applications/Microsoft
17.0,149,13898,91271,0.0,15,/Applications/Microsoft
17.0,149,13898,91272,0.0,9,/Applications/Microsoft
17.0,149,13898,91279,12.1,196,/Applications/Microsoft
17.0,149,13898,91280,36.6,120,/Applications/Microsoft
17.0,149,13898,91295,0.0,4,/Applications/Microsoft
17.0,149,13898,91296,0.0,4,/Applications/Microsoft
17.0,149,13898,91305,0.0,7,/Applications/Microsoft
17.0,149,13898,91318,0.0,7,/Applications/Microsoft
17.6,134,13898,1760,0.0,0,/Applications/Microsoft
17.6,134,13898,2289,0.0,10,/Applications/Ollama.app/Contents/Resources/ollama
17.6,134,13898,3739,0.0,11,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
17.6,134,13898,3752,24.8,6071,/Applications/Ollama.app/Contents/Resources/llama-server
17.6,134,13898,76251,0.3,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
17.6,134,13898,91257,0.8,20,/Applications/Microsoft
17.6,134,13898,91258,0.0,0,/Applications/Microsoft
17.6,134,13898,91259,0.0,2,/Applications/Microsoft
17.6,134,13898,91263,0.8,36,/Applications/Microsoft
17.6,134,13898,91265,0.0,0,/Applications/Microsoft
17.6,134,13898,91266,0.9,24,/Applications/Microsoft
17.6,134,13898,91268,0.0,7,/Applications/Microsoft
17.6,134,13898,91270,0.0,3,/Applications/Microsoft
17.6,134,13898,91271,0.0,15,/Applications/Microsoft
17.6,134,13898,91272,0.0,9,/Applications/Microsoft
17.6,134,13898,91279,4.3,127,/Applications/Microsoft
17.6,134,13898,91280,39.9,136,/Applications/Microsoft
17.6,134,13898,91295,0.0,4,/Applications/Microsoft
17.6,134,13898,91296,0.0,4,/Applications/Microsoft
17.6,134,13898,91305,0.0,7,/Applications/Microsoft
17.6,134,13898,91318,0.0,7,/Applications/Microsoft
18.2,140,13882,1760,0.0,0,/Applications/Microsoft
18.2,140,13882,2289,0.0,10,/Applications/Ollama.app/Contents/Resources/ollama
18.2,140,13882,3739,0.0,10,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
18.2,140,13882,3752,25.9,6092,/Applications/Ollama.app/Contents/Resources/llama-server
18.2,140,13882,76251,0.0,3,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
18.2,140,13882,91257,0.4,17,/Applications/Microsoft
18.2,140,13882,91258,0.0,0,/Applications/Microsoft
18.2,140,13882,91259,0.0,2,/Applications/Microsoft
18.2,140,13882,91263,0.0,24,/Applications/Microsoft
18.2,140,13882,91265,0.0,0,/Applications/Microsoft
18.2,140,13882,91266,0.0,23,/Applications/Microsoft
18.2,140,13882,91268,0.0,5,/Applications/Microsoft
18.2,140,13882,91270,0.0,3,/Applications/Microsoft
18.2,140,13882,91271,0.0,15,/Applications/Microsoft
18.2,140,13882,91272,0.0,7,/Applications/Microsoft
18.2,140,13882,91279,0.4,115,/Applications/Microsoft
18.2,140,13882,91280,45.2,148,/Applications/Microsoft
18.2,140,13882,91295,0.0,4,/Applications/Microsoft
18.2,140,13882,91296,0.0,4,/Applications/Microsoft
18.2,140,13882,91305,0.0,7,/Applications/Microsoft
18.2,140,13882,91318,0.0,7,/Applications/Microsoft
18.8,141,13866,1760,0.0,0,/Applications/Microsoft
18.8,141,13866,2289,18.1,40,/Applications/Ollama.app/Contents/Resources/ollama
18.8,141,13866,3739,0.3,13,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
18.8,141,13866,3752,8.8,6109,/Applications/Ollama.app/Contents/Resources/llama-server
18.8,141,13866,76251,0.0,2,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
18.8,141,13866,91257,0.6,17,/Applications/Microsoft
18.8,141,13866,91258,0.0,0,/Applications/Microsoft
18.8,141,13866,91259,0.0,2,/Applications/Microsoft
18.8,141,13866,91263,0.1,30,/Applications/Microsoft
18.8,141,13866,91265,0.0,0,/Applications/Microsoft
18.8,141,13866,91266,3.3,27,/Applications/Microsoft
18.8,141,13866,91268,0.0,5,/Applications/Microsoft
18.8,141,13866,91270,0.0,3,/Applications/Microsoft
18.8,141,13866,91271,0.0,15,/Applications/Microsoft
18.8,141,13866,91272,0.0,7,/Applications/Microsoft
18.8,141,13866,91279,9.2,259,/Applications/Microsoft
18.8,141,13866,91280,34.7,144,/Applications/Microsoft
18.8,141,13866,91295,0.0,4,/Applications/Microsoft
18.8,141,13866,91296,0.0,4,/Applications/Microsoft
18.8,141,13866,91305,0.0,7,/Applications/Microsoft
18.8,141,13866,91318,0.0,7,/Applications/Microsoft
19.5,131,13858,1760,0.0,0,/Applications/Microsoft
19.5,131,13858,2289,1.4,11,/Applications/Ollama.app/Contents/Resources/ollama
19.5,131,13858,3739,0.0,10,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
19.5,131,13858,3752,30.5,6092,/Applications/Ollama.app/Contents/Resources/llama-server
19.5,131,13858,76251,0.1,2,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
19.5,131,13858,91257,2.1,18,/Applications/Microsoft
19.5,131,13858,91258,0.0,0,/Applications/Microsoft
19.5,131,13858,91259,0.0,2,/Applications/Microsoft
19.5,131,13858,91263,0.0,12,/Applications/Microsoft
19.5,131,13858,91265,0.0,0,/Applications/Microsoft
19.5,131,13858,91266,1.1,20,/Applications/Microsoft
19.5,131,13858,91268,0.0,4,/Applications/Microsoft
19.5,131,13858,91270,0.0,3,/Applications/Microsoft
19.5,131,13858,91271,0.0,15,/Applications/Microsoft
19.5,131,13858,91272,0.2,9,/Applications/Microsoft
19.5,131,13858,91279,5.6,102,/Applications/Microsoft
19.5,131,13858,91280,46.7,126,/Applications/Microsoft
19.5,131,13858,91295,0.2,6,/Applications/Microsoft
19.5,131,13858,91296,0.3,6,/Applications/Microsoft
19.5,131,13858,91305,0.0,6,/Applications/Microsoft
19.5,131,13858,91318,0.0,7,/Applications/Microsoft
20.2,136,13834,1760,0.0,0,/Applications/Microsoft
20.2,136,13834,2289,0.0,10,/Applications/Ollama.app/Contents/Resources/ollama
20.2,136,13834,3739,0.0,10,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
20.2,136,13834,3752,25.5,6069,/Applications/Ollama.app/Contents/Resources/llama-server
20.2,136,13834,76251,0.0,1,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
20.2,136,13834,91257,0.7,18,/Applications/Microsoft
20.2,136,13834,91258,0.0,0,/Applications/Microsoft
20.2,136,13834,91259,0.0,2,/Applications/Microsoft
20.2,136,13834,91263,0.0,9,/Applications/Microsoft
20.2,136,13834,91265,0.0,0,/Applications/Microsoft
20.2,136,13834,91266,0.1,17,/Applications/Microsoft
20.2,136,13834,91268,0.2,11,/Applications/Microsoft
20.2,136,13834,91270,0.0,5,/Applications/Microsoft
20.2,136,13834,91271,0.0,14,/Applications/Microsoft
20.2,136,13834,91272,0.0,10,/Applications/Microsoft
20.2,136,13834,91279,1.2,86,/Applications/Microsoft
20.2,136,13834,91280,42.4,139,/Applications/Microsoft
20.2,136,13834,91295,0.0,6,/Applications/Microsoft
20.2,136,13834,91296,0.0,6,/Applications/Microsoft
20.2,136,13834,91305,0.0,6,/Applications/Microsoft
20.2,136,13834,91318,0.0,7,/Applications/Microsoft
20.8,118,13818,1760,0.0,0,/Applications/Microsoft
20.8,118,13818,2289,0.0,10,/Applications/Ollama.app/Contents/Resources/ollama
20.8,118,13818,3739,0.0,10,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
20.8,118,13818,3752,26.3,6069,/Applications/Ollama.app/Contents/Resources/llama-server
20.8,118,13818,76251,0.0,1,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
20.8,118,13818,91257,3.0,23,/Applications/Microsoft
20.8,118,13818,91258,0.0,0,/Applications/Microsoft
20.8,118,13818,91259,0.0,2,/Applications/Microsoft
20.8,118,13818,91263,1.8,23,/Applications/Microsoft
20.8,118,13818,91265,0.0,0,/Applications/Microsoft
20.8,118,13818,91266,0.7,23,/Applications/Microsoft
20.8,118,13818,91268,0.0,4,/Applications/Microsoft
20.8,118,13818,91270,0.0,3,/Applications/Microsoft
20.8,118,13818,91271,0.0,14,/Applications/Microsoft
20.8,118,13818,91272,0.0,6,/Applications/Microsoft
20.8,118,13818,91279,10.1,149,/Applications/Microsoft
20.8,118,13818,91280,47.0,125,/Applications/Microsoft
20.8,118,13818,91295,0.0,4,/Applications/Microsoft
20.8,118,13818,91296,0.0,4,/Applications/Microsoft
20.8,118,13818,91305,0.0,6,/Applications/Microsoft
20.8,118,13818,91318,0.0,7,/Applications/Microsoft
21.4,139,13833,1760,0.0,0,/Applications/Microsoft
21.4,139,13833,2289,0.0,4,/Applications/Ollama.app/Contents/Resources/ollama
21.4,139,13833,3739,0.0,9,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
21.4,139,13833,3752,28.8,6069,/Applications/Ollama.app/Contents/Resources/llama-server
21.4,139,13833,76251,0.0,1,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
21.4,139,13833,91257,2.2,22,/Applications/Microsoft
21.4,139,13833,91258,0.0,0,/Applications/Microsoft
21.4,139,13833,91259,0.0,2,/Applications/Microsoft
21.4,139,13833,91263,0.2,17,/Applications/Microsoft
21.4,139,13833,91265,0.0,0,/Applications/Microsoft
21.4,139,13833,91266,2.2,23,/Applications/Microsoft
21.4,139,13833,91268,0.0,4,/Applications/Microsoft
21.4,139,13833,91270,0.2,6,/Applications/Microsoft
21.4,139,13833,91271,0.0,14,/Applications/Microsoft
21.4,139,13833,91272,0.0,7,/Applications/Microsoft
21.4,139,13833,91279,11.8,102,/Applications/Microsoft
21.4,139,13833,91280,48.2,135,/Applications/Microsoft
21.4,139,13833,91295,0.0,4,/Applications/Microsoft
21.4,139,13833,91296,0.0,4,/Applications/Microsoft
21.4,139,13833,91305,0.0,6,/Applications/Microsoft
21.4,139,13833,91318,0.0,7,/Applications/Microsoft
22.0,154,13833,1760,0.0,0,/Applications/Microsoft
22.0,154,13833,2289,0.0,4,/Applications/Ollama.app/Contents/Resources/ollama
22.0,154,13833,3739,0.0,9,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
22.0,154,13833,3752,23.9,6090,/Applications/Ollama.app/Contents/Resources/llama-server
22.0,154,13833,76251,0.0,1,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
22.0,154,13833,91257,0.5,21,/Applications/Microsoft
22.0,154,13833,91258,0.0,0,/Applications/Microsoft
22.0,154,13833,91259,0.0,2,/Applications/Microsoft
22.0,154,13833,91263,0.0,16,/Applications/Microsoft
22.0,154,13833,91265,0.0,0,/Applications/Microsoft
22.0,154,13833,91266,0.2,20,/Applications/Microsoft
22.0,154,13833,91268,0.0,4,/Applications/Microsoft
22.0,154,13833,91270,0.0,5,/Applications/Microsoft
22.0,154,13833,91271,0.0,14,/Applications/Microsoft
22.0,154,13833,91272,0.0,6,/Applications/Microsoft
22.0,154,13833,91279,1.8,101,/Applications/Microsoft
